,eol_pk,page_id,resource_pk,resource_id,citation,source,predicate,object_page_id,value_uri,normal_measurement,normal_units_uri,normal_units,measurement,units_uri,units,literal,method,remarks,sample_size,name_en
123,R133-PK214176774,583954,,38,R133-PK214176774,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/4829764,,,,,,,http://www.geonames.org/4829764,,Alabama,,
124,R133-PK214173484,583954,,38,R133-PK214173484,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/4831725,,,,,,,http://www.geonames.org/4831725,,Connecticut,,
125,R133-PK214165866,583954,,38,R133-PK214165866,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/4971068,,,,,,,http://www.geonames.org/4971068,,Maine,,
126,R133-PK214160453,583954,,38,R133-PK214160453,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,North Carolina,,North Carolina,,
127,R133-PK214161866,583954,,38,R133-PK214161866,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/4436296,,,,,,,http://www.geonames.org/4436296,,Mississippi,,
128,R133-PK214160758,583954,,38,R133-PK214160758,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,South Carolina,,South Carolina,,
129,R133-PK214155873,583954,,38,R133-PK214155873,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Nebraska,,Nebraska,,
130,R133-PK214140309,583954,,38,R133-PK214140309,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Texas,,Texas,,
131,R133-PK214134696,583954,,38,R133-PK214134696,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Oklahoma,,Oklahoma,,
132,R133-PK214129230,583954,,38,R133-PK214129230,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Maryland,,Maryland,,
133,R133-PK214106794,583954,,38,R133-PK214106794,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/6254925,,,,,,,http://www.geonames.org/6254925,,Kentucky,,
134,R133-PK214102128,583954,,38,R133-PK214102128,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Oregon,,Oregon,,
135,R133-PK214098675,583954,,38,R133-PK214098675,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/4662168,,,,,,,http://www.geonames.org/4662168,,Tennessee,,
136,R133-PK214087548,583954,,38,R133-PK214087548,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Utah,,Utah,,
137,R133-PK214081315,583954,,38,R133-PK214081315,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,California,,California,,
138,R133-PK214079147,583954,,38,R133-PK214079147,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/5224323,,,,,,,http://www.geonames.org/5224323,,Rhode Island,,
139,R133-PK214074864,583954,,38,R133-PK214074864,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/5242283,,,,,,,http://www.geonames.org/5242283,,Vermont,,
140,R133-PK214075743,583954,,38,R133-PK214075743,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/4896861,,,,,,,http://www.geonames.org/4896861,,Illinois,,
141,R133-PK214044279,583954,,38,R133-PK214044279,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/6093943,,,,,,,http://www.geonames.org/6093943,,Ontario,,
142,R133-PK214042510,583954,,38,R133-PK214042510,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/5667009,,,,,,,http://www.geonames.org/5667009,,Montana,,
143,R133-PK214032483,583954,,38,R133-PK214032483,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/3424932,,,,,,,http://www.geonames.org/3424932,,St. Pierre and Miquelon,,
144,R133-PK214012294,583954,,38,R133-PK214012294,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Arkansas,,Arkansas,,
145,R133-PK214011992,583954,,38,R133-PK214011992,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Washington,,Washington,,
146,R133-PK214001984,583954,,38,R133-PK214001984,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.wikidata.org/entity/Q176,,,,,,,http://www.wikidata.org/entity/Q176,,Qu&eacute;bec,,
147,R133-PK214004594,583954,,38,R133-PK214004594,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Virginia,,Virginia,,
148,R133-PK213997217,583954,,38,R133-PK213997217,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/6254926,,,,,,,http://www.geonames.org/6254926,,Massachusetts,,
149,R133-PK213994108,583954,,38,R133-PK213994108,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,http://www.geonames.org/5090174,,,,,,,http://www.geonames.org/5090174,,New Hampshire,,
150,R133-PK213976238,583954,,38,R133-PK213976238,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Louisiana,,Louisiana,,
151,R133-PK213975776,583954,,38,R133-PK213975776,https://plants.usda.gov/core/profile?symbol=ARTH,http://eol.org/schema/terms/Present,,,,,,,,,Idaho,,Idaho,,
152,R405-PK131808190,583954,,300,R405-PK131808190,https://www.gbif.org/occurrence/map?taxon_key=3052436&&geometry=POLYGON((-69.5208%20-55.74669%2C-76.44768%20-51.64948%2C-70.49721%20-19.53163%2C-75.99586%20-16.12312%2C-82.01431%20-5.93742%2C-81.18622%20-1.29639%2C-179.89494%20-2.09358%2C-179.71436%20-63.65479%2C-69.2942%20-62.96402%2C-69.5208%20-55.74669)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1910,,,,,,,http://www.marineregions.org/mrgid/1910,,,2,
153,R405-PK131790782,1115098,,300,R405-PK131790782,https://www.gbif.org/occurrence/map?taxon_key=2703459&&geometry=POLYGON((-69.5208%20-55.74669%2C-76.44768%20-51.64948%2C-70.49721%20-19.53163%2C-75.99586%20-16.12312%2C-82.01431%20-5.93742%2C-81.18622%20-1.29639%2C-179.89494%20-2.09358%2C-179.71436%20-63.65479%2C-69.2942%20-62.96402%2C-69.5208%20-55.74669)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1910,,,,,,,http://www.marineregions.org/mrgid/1910,,,3,
154,R405-PK131775296,1115166,,300,R405-PK131775296,https://www.gbif.org/occurrence/map?taxon_key=2705181&&geometry=POLYGON((-69.5208%20-55.74669%2C-76.44768%20-51.64948%2C-70.49721%20-19.53163%2C-75.99586%20-16.12312%2C-82.01431%20-5.93742%2C-81.18622%20-1.29639%2C-179.89494%20-2.09358%2C-179.71436%20-63.65479%2C-69.2942%20-62.96402%2C-69.5208%20-55.74669)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1910,,,,,,,http://www.marineregions.org/mrgid/1910,,,5,
155,R407-PK131710716,1115166,,302,R407-PK131710716,https://www.gbif.org/occurrence/map?taxon_key=4150327&&geometry=POLYGON((-66.75018%20-63.3197%2C20.51559%20-63.0574%2C20.0116%20-35.44876%2C14.6077%20-26.66656%2C11.60431%20-18.26889%2C13.32367%20-11.01105%2C7.92046%200.18333%2C-49.45084%200.28908%2C-41.89774%20-2.67792%2C-38.16376%20-3.14758%2C-34.00681%20-7.09373%2C-38.2077%20-14.12018%2C-40.19348%20-23.12828%2C-48.08853%20-25.97374%2C-47.76649%20-29.39049%2C-57.27516%20-39.12849%2C-66.40961%20-46.63078%2C-63.80035%20-48.02948%2C-67.93327%20-51.28693%2C-63.95416%20-55.18639%2C-66.47003%20-56.14975%2C-66.75018%20-63.3197)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1914,,,,,,,http://www.marineregions.org/mrgid/1914,,,1,
156,R407-PK131706544,583954,,302,R407-PK131706544,https://www.gbif.org/occurrence/map?taxon_key=3052436&&geometry=POLYGON((-66.75018%20-63.3197%2C20.51559%20-63.0574%2C20.0116%20-35.44876%2C14.6077%20-26.66656%2C11.60431%20-18.26889%2C13.32367%20-11.01105%2C7.92046%200.18333%2C-49.45084%200.28908%2C-41.89774%20-2.67792%2C-38.16376%20-3.14758%2C-34.00681%20-7.09373%2C-38.2077%20-14.12018%2C-40.19348%20-23.12828%2C-48.08853%20-25.97374%2C-47.76649%20-29.39049%2C-57.27516%20-39.12849%2C-66.40961%20-46.63078%2C-63.80035%20-48.02948%2C-67.93327%20-51.28693%2C-63.95416%20-55.18639%2C-66.47003%20-56.14975%2C-66.75018%20-63.3197)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1914,,,,,,,http://www.marineregions.org/mrgid/1914,,,1,
157,R407-PK131618052,1115098,,302,R407-PK131618052,https://www.gbif.org/occurrence/map?taxon_key=2703459&&geometry=POLYGON((-66.75018%20-63.3197%2C20.51559%20-63.0574%2C20.0116%20-35.44876%2C14.6077%20-26.66656%2C11.60431%20-18.26889%2C13.32367%20-11.01105%2C7.92046%200.18333%2C-49.45084%200.28908%2C-41.89774%20-2.67792%2C-38.16376%20-3.14758%2C-34.00681%20-7.09373%2C-38.2077%20-14.12018%2C-40.19348%20-23.12828%2C-48.08853%20-25.97374%2C-47.76649%20-29.39049%2C-57.27516%20-39.12849%2C-66.40961%20-46.63078%2C-63.80035%20-48.02948%2C-67.93327%20-51.28693%2C-63.95416%20-55.18639%2C-66.47003%20-56.14975%2C-66.75018%20-63.3197)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1914,,,,,,,http://www.marineregions.org/mrgid/1914,,,33,
158,R407-PK131608448,1115166,,302,R407-PK131608448,https://www.gbif.org/occurrence/map?taxon_key=2705181&&geometry=POLYGON((-66.75018%20-63.3197%2C20.51559%20-63.0574%2C20.0116%20-35.44876%2C14.6077%20-26.66656%2C11.60431%20-18.26889%2C13.32367%20-11.01105%2C7.92046%200.18333%2C-49.45084%200.28908%2C-41.89774%20-2.67792%2C-38.16376%20-3.14758%2C-34.00681%20-7.09373%2C-38.2077%20-14.12018%2C-40.19348%20-23.12828%2C-48.08853%20-25.97374%2C-47.76649%20-29.39049%2C-57.27516%20-39.12849%2C-66.40961%20-46.63078%2C-63.80035%20-48.02948%2C-67.93327%20-51.28693%2C-63.95416%20-55.18639%2C-66.47003%20-56.14975%2C-66.75018%20-63.3197)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1914,,,,,,,http://www.marineregions.org/mrgid/1914,,,125,
159,R101-PK131313300,1115166,,54,R101-PK131313300,https://www.gbif.org/occurrence/map?taxon_key=4105407&geometry=POLYGON((163.019%2056.537%2C%20179.033%2051.344%2C%20179.033%20-0.615%2C%20130.128%200.01%2C%20138.05%209.425%2C%20138.131%209.523%2C%20138.177%209.563%2C%20139.048%2010.079%2C%20139.644%2035.138%2C%20139.965%2035.45%2C%20140.694%2035.929%2C%20141.046%2038.339%2C%20141.295%2038.604%2C%20141.915%2039.24%2C%20141.56%2040.538%2C%20141.298%2042.512%2C%20144.727%2042.972%2C%20154.572%2049.086%2C%20158.493%2052.794%2C%20159.792%2053.455%2C%20161.977%2055.004%2C%20163.019%2056.537))&geometry=POLYGON((-178.945%2051.275%2C%20-167.695%2052.789%2C%20-155.390%2057.028%2C%20-151.875%2059.433%2C%20-145.546875%2060.316%2C%20-137.460%2058.528%2C%20-123.398%2048.560%2C%20-124.453%2041.623%2C%20-120.585%2034.434%2C%20-117.685%2033.284%2C%20-113.554%2026.588%2C%20-110.126%2023.322%2C%20-114.873%2031.052%2C%20-113.554%2031.203%2C%20-106.083%2022.350%2C%20-104.589%2018.979%2C%20-99.843%2016.446%2C%20-96.767%2015.199%2C%20-94.570%2016.446%2C%20-88.593%2012.704%2C%20-80.947%207.275%2C%20-79.101%208.754%2C%20-77.343%205.769%2C%20-77.519%203.601%2C%20-80.595%20-0.439%2C%20-179.208%200.966%2C%20-178.945%2051.275)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1908,,,,,,,http://www.marineregions.org/mrgid/1908,,,4,
160,R101-PK131294420,583954,,54,R101-PK131294420,https://www.gbif.org/occurrence/map?taxon_key=3052436&geometry=POLYGON((163.019%2056.537%2C%20179.033%2051.344%2C%20179.033%20-0.615%2C%20130.128%200.01%2C%20138.05%209.425%2C%20138.131%209.523%2C%20138.177%209.563%2C%20139.048%2010.079%2C%20139.644%2035.138%2C%20139.965%2035.45%2C%20140.694%2035.929%2C%20141.046%2038.339%2C%20141.295%2038.604%2C%20141.915%2039.24%2C%20141.56%2040.538%2C%20141.298%2042.512%2C%20144.727%2042.972%2C%20154.572%2049.086%2C%20158.493%2052.794%2C%20159.792%2053.455%2C%20161.977%2055.004%2C%20163.019%2056.537))&geometry=POLYGON((-178.945%2051.275%2C%20-167.695%2052.789%2C%20-155.390%2057.028%2C%20-151.875%2059.433%2C%20-145.546875%2060.316%2C%20-137.460%2058.528%2C%20-123.398%2048.560%2C%20-124.453%2041.623%2C%20-120.585%2034.434%2C%20-117.685%2033.284%2C%20-113.554%2026.588%2C%20-110.126%2023.322%2C%20-114.873%2031.052%2C%20-113.554%2031.203%2C%20-106.083%2022.350%2C%20-104.589%2018.979%2C%20-99.843%2016.446%2C%20-96.767%2015.199%2C%20-94.570%2016.446%2C%20-88.593%2012.704%2C%20-80.947%207.275%2C%20-79.101%208.754%2C%20-77.343%205.769%2C%20-77.519%203.601%2C%20-80.595%20-0.439%2C%20-179.208%200.966%2C%20-178.945%2051.275)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1908,,,,,,,http://www.marineregions.org/mrgid/1908,,,7,
161,R101-PK131251524,1115098,,54,R101-PK131251524,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((163.019%2056.537%2C%20179.033%2051.344%2C%20179.033%20-0.615%2C%20130.128%200.01%2C%20138.05%209.425%2C%20138.131%209.523%2C%20138.177%209.563%2C%20139.048%2010.079%2C%20139.644%2035.138%2C%20139.965%2035.45%2C%20140.694%2035.929%2C%20141.046%2038.339%2C%20141.295%2038.604%2C%20141.915%2039.24%2C%20141.56%2040.538%2C%20141.298%2042.512%2C%20144.727%2042.972%2C%20154.572%2049.086%2C%20158.493%2052.794%2C%20159.792%2053.455%2C%20161.977%2055.004%2C%20163.019%2056.537))&geometry=POLYGON((-178.945%2051.275%2C%20-167.695%2052.789%2C%20-155.390%2057.028%2C%20-151.875%2059.433%2C%20-145.546875%2060.316%2C%20-137.460%2058.528%2C%20-123.398%2048.560%2C%20-124.453%2041.623%2C%20-120.585%2034.434%2C%20-117.685%2033.284%2C%20-113.554%2026.588%2C%20-110.126%2023.322%2C%20-114.873%2031.052%2C%20-113.554%2031.203%2C%20-106.083%2022.350%2C%20-104.589%2018.979%2C%20-99.843%2016.446%2C%20-96.767%2015.199%2C%20-94.570%2016.446%2C%20-88.593%2012.704%2C%20-80.947%207.275%2C%20-79.101%208.754%2C%20-77.343%205.769%2C%20-77.519%203.601%2C%20-80.595%20-0.439%2C%20-179.208%200.966%2C%20-178.945%2051.275)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1908,,,,,,,http://www.marineregions.org/mrgid/1908,,,32,
162,R101-PK131245566,1115166,,54,R101-PK131245566,https://www.gbif.org/occurrence/map?taxon_key=2705181&geometry=POLYGON((163.019%2056.537%2C%20179.033%2051.344%2C%20179.033%20-0.615%2C%20130.128%200.01%2C%20138.05%209.425%2C%20138.131%209.523%2C%20138.177%209.563%2C%20139.048%2010.079%2C%20139.644%2035.138%2C%20139.965%2035.45%2C%20140.694%2035.929%2C%20141.046%2038.339%2C%20141.295%2038.604%2C%20141.915%2039.24%2C%20141.56%2040.538%2C%20141.298%2042.512%2C%20144.727%2042.972%2C%20154.572%2049.086%2C%20158.493%2052.794%2C%20159.792%2053.455%2C%20161.977%2055.004%2C%20163.019%2056.537))&geometry=POLYGON((-178.945%2051.275%2C%20-167.695%2052.789%2C%20-155.390%2057.028%2C%20-151.875%2059.433%2C%20-145.546875%2060.316%2C%20-137.460%2058.528%2C%20-123.398%2048.560%2C%20-124.453%2041.623%2C%20-120.585%2034.434%2C%20-117.685%2033.284%2C%20-113.554%2026.588%2C%20-110.126%2023.322%2C%20-114.873%2031.052%2C%20-113.554%2031.203%2C%20-106.083%2022.350%2C%20-104.589%2018.979%2C%20-99.843%2016.446%2C%20-96.767%2015.199%2C%20-94.570%2016.446%2C%20-88.593%2012.704%2C%20-80.947%207.275%2C%20-79.101%208.754%2C%20-77.343%205.769%2C%20-77.519%203.601%2C%20-80.595%20-0.439%2C%20-179.208%200.966%2C%20-178.945%2051.275)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1908,,,,,,,http://www.marineregions.org/mrgid/1908,,,42,
163,R101-PK131234480,1276830,,54,R101-PK131234480,https://www.gbif.org/occurrence/map?taxon_key=6362904&geometry=POLYGON((163.019%2056.537%2C%20179.033%2051.344%2C%20179.033%20-0.615%2C%20130.128%200.01%2C%20138.05%209.425%2C%20138.131%209.523%2C%20138.177%209.563%2C%20139.048%2010.079%2C%20139.644%2035.138%2C%20139.965%2035.45%2C%20140.694%2035.929%2C%20141.046%2038.339%2C%20141.295%2038.604%2C%20141.915%2039.24%2C%20141.56%2040.538%2C%20141.298%2042.512%2C%20144.727%2042.972%2C%20154.572%2049.086%2C%20158.493%2052.794%2C%20159.792%2053.455%2C%20161.977%2055.004%2C%20163.019%2056.537))&geometry=POLYGON((-178.945%2051.275%2C%20-167.695%2052.789%2C%20-155.390%2057.028%2C%20-151.875%2059.433%2C%20-145.546875%2060.316%2C%20-137.460%2058.528%2C%20-123.398%2048.560%2C%20-124.453%2041.623%2C%20-120.585%2034.434%2C%20-117.685%2033.284%2C%20-113.554%2026.588%2C%20-110.126%2023.322%2C%20-114.873%2031.052%2C%20-113.554%2031.203%2C%20-106.083%2022.350%2C%20-104.589%2018.979%2C%20-99.843%2016.446%2C%20-96.767%2015.199%2C%20-94.570%2016.446%2C%20-88.593%2012.704%2C%20-80.947%207.275%2C%20-79.101%208.754%2C%20-77.343%205.769%2C%20-77.519%203.601%2C%20-80.595%20-0.439%2C%20-179.208%200.966%2C%20-178.945%2051.275)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1908,,,,,,,http://www.marineregions.org/mrgid/1908,,,78,
164,R406-PK131193778,1115166,,301,R406-PK131193778,https://www.gbif.org/occurrence/map?taxon_key=4105407&&geometry=POLYGON((-4.13635%2058.95744%2C-13.65807%2064.69986%2C-18.49205%2062.58293%2C-30.10185%2067.81105%2C-39.75677%2064.37302%2C-42.9641%2059.4175%2C-52.95067%2046.07666%2C-73.11813%2040.27519%2C-81.03859%2030.26802%2C-71.41182%2020.80399%2C-61.08879%2018.20366%2C-59.84871%209.692%2C-56.76704%206.21964%2C-8.34686%203.99147%2C-17.51907%2012.28683%2C-17.22382%2022.75749%2C-8.5144%2034.32541%2C-9.91516%2050.04478%2C-9.67409%2047.556%2C-10.26329%2054.27795%2C-4.13635%2058.95744)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1912,,,,,,,http://www.marineregions.org/mrgid/1912,,,1,
165,R406-PK131155980,1115166,,301,R406-PK131155980,https://www.gbif.org/occurrence/map?taxon_key=2705190&&geometry=POLYGON((-4.13635%2058.95744%2C-13.65807%2064.69986%2C-18.49205%2062.58293%2C-30.10185%2067.81105%2C-39.75677%2064.37302%2C-42.9641%2059.4175%2C-52.95067%2046.07666%2C-73.11813%2040.27519%2C-81.03859%2030.26802%2C-71.41182%2020.80399%2C-61.08879%2018.20366%2C-59.84871%209.692%2C-56.76704%206.21964%2C-8.34686%203.99147%2C-17.51907%2012.28683%2C-17.22382%2022.75749%2C-8.5144%2034.32541%2C-9.91516%2050.04478%2C-9.67409%2047.556%2C-10.26329%2054.27795%2C-4.13635%2058.95744)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1912,,,,,,,http://www.marineregions.org/mrgid/1912,,,2,
166,R406-PK131077948,1115166,,301,R406-PK131077948,https://www.gbif.org/occurrence/map?taxon_key=2705181&&geometry=POLYGON((-4.13635%2058.95744%2C-13.65807%2064.69986%2C-18.49205%2062.58293%2C-30.10185%2067.81105%2C-39.75677%2064.37302%2C-42.9641%2059.4175%2C-52.95067%2046.07666%2C-73.11813%2040.27519%2C-81.03859%2030.26802%2C-71.41182%2020.80399%2C-61.08879%2018.20366%2C-59.84871%209.692%2C-56.76704%206.21964%2C-8.34686%203.99147%2C-17.51907%2012.28683%2C-17.22382%2022.75749%2C-8.5144%2034.32541%2C-9.91516%2050.04478%2C-9.67409%2047.556%2C-10.26329%2054.27795%2C-4.13635%2058.95744)),http://eol.org/schema/terms/Present,,http://www.marineregions.org/mrgid/1912,,,,,,,http://www.marineregions.org/mrgid/1912,,,41,
